"ontoClassPrefLabel","ontoClassURI","ontoPropertyPrefLabel","ontoPropertyURI","ontoPropertyDatatype","ontoPropertyEnumValues","ontoPropertyCardinalityMin","ontoPropertyCardinalityMax"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","vervangingswaarde","https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80","","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","aannemer","https://otl.waternet.nl/def/d55833c7-14c5-322e-8f6a-e8b5904d3e17","IFCTEXT","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","conditieniveau","https://otl.waternet.nl/def/92968535-3f21-4a7a-b70c-66354a15f803","IFCTEXT","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","fabricagejaar","https://otl.waternet.nl/def/c4783051-8e27-462b-a166-f2518f5efcd1","IFCYEARNUMBER","","1","1"
"installatie","https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","conditieniveau","https://otl.waternet.nl/def/92968535-3f21-4a7a-b70c-66354a15f803","IFCTEXT","5|1|3|4|2|6","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","vervangingswaarde","https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80","","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","aannemer","https://otl.waternet.nl/def/d55833c7-14c5-322e-8f6a-e8b5904d3e17","IFCTEXT","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","effectprofiel","https://otl.waternet.nl/def/f1ad681e-c83f-4365-812d-52e8ca8ada27","IFCTEXT","5|1|3|4|2","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","risicoprofiel","https://otl.waternet.nl/def/db6deb56-7324-37d0-ba1a-7a75ed6770bb","IFCTEXT","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"bouwwerk","https://otl.waternet.nl/def/e45e888f-64e2-38fd-8ff4-fc7c49903c34","kansprofiel","https://otl.waternet.nl/def/91c3195f-6333-4d73-9a48-62a0f214bee3","IFCTEXT","5|1|3|4|2","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"constructiedeel","https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","serienummer","https://otl.waternet.nl/def/e49f2aad-d8bc-3310-98a9-89ea99e8e56c","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","garantie einddatum","https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6","","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","aanschafprijs","https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567","","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","vakdiscipline","https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad","IFCTEXT","procesautomatisering|werktuigbouwkunde|civiele techniek|bouwkunde|elektrotechniek","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","atex-code","https://otl.waternet.nl/def/4f4811e9-277e-3c0f-94f7-427da6d9f3cd","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","installateur","https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","plaatsingsdatum","https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc","","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"installatiedeel","https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"systeem","https://otl.waternet.nl/def/e57e4ee5-fc0e-3502-adac-f3c4784bb097","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"systeem","https://otl.waternet.nl/def/e57e4ee5-fc0e-3502-adac-f3c4784bb097","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"systeem","https://otl.waternet.nl/def/e57e4ee5-fc0e-3502-adac-f3c4784bb097","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"systeem","https://otl.waternet.nl/def/e57e4ee5-fc0e-3502-adac-f3c4784bb097","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"systeem","https://otl.waternet.nl/def/e57e4ee5-fc0e-3502-adac-f3c4784bb097","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"systeem","https://otl.waternet.nl/def/e57e4ee5-fc0e-3502-adac-f3c4784bb097","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"systeem","https://otl.waternet.nl/def/e57e4ee5-fc0e-3502-adac-f3c4784bb097","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"inrichtingselement","https://otl.waternet.nl/def/10e7d493-2c11-3107-9ebb-598f2844e349","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"inrichtingselement","https://otl.waternet.nl/def/10e7d493-2c11-3107-9ebb-598f2844e349","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","aannemer","https://otl.waternet.nl/def/d55833c7-14c5-322e-8f6a-e8b5904d3e17","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","leverancier","https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","diameter","https://otl.waternet.nl/def/8e16361e-e89b-3c5c-9524-07fc8e3fd2d5","","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","fabrikant","https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","type","https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","technische levensduur","https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca","","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","lengte","https://otl.waternet.nl/def/c5fa0b1e-d2b1-3b9e-b005-ed0d7d7f58ec","","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","global trade identification number","https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","atex-code","https://otl.waternet.nl/def/4f4811e9-277e-3c0f-94f7-427da6d9f3cd","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"kabel","https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd","kerndoorsnede","https://otl.waternet.nl/def/6a86b03c-5c33-3ff8-a9b5-990d397390b7","","","1","1"
"terreindeel","https://otl.waternet.nl/def/00494b81-7fa0-3d11-9b1c-4ca22898a447","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"terreindeel","https://otl.waternet.nl/def/00494b81-7fa0-3d11-9b1c-4ca22898a447","conditiescore NEN 2767","https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7","IFCTEXT","5|1|3|4|2|6","1","1"
"terreindeel","https://otl.waternet.nl/def/00494b81-7fa0-3d11-9b1c-4ca22898a447","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"waterkering","https://otl.waternet.nl/def/e769e0ac-867c-32d2-b00a-7b32187a37dc","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"waterkering","https://otl.waternet.nl/def/e769e0ac-867c-32d2-b00a-7b32187a37dc","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"vijver","https://otl.waternet.nl/def/db067163-0c3d-38b9-a7c0-f55202331ed2","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"vijver","https://otl.waternet.nl/def/db067163-0c3d-38b9-a7c0-f55202331ed2","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"systeemdeel","https://otl.waternet.nl/def/af573e00-8e23-3c1d-95dc-0c482e63a6e0","tagcode","https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e","IFCTEXT","","1","1"
"systeemdeel","https://otl.waternet.nl/def/af573e00-8e23-3c1d-95dc-0c482e63a6e0","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"systeemdeel","https://otl.waternet.nl/def/af573e00-8e23-3c1d-95dc-0c482e63a6e0","beheerder","https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583","IFCTEXT","","1","1"
"systeemdeel","https://otl.waternet.nl/def/af573e00-8e23-3c1d-95dc-0c482e63a6e0","eigenaar","https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8","IFCTEXT","","1","1"
"systeemdeel","https://otl.waternet.nl/def/af573e00-8e23-3c1d-95dc-0c482e63a6e0","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"systeemdeel","https://otl.waternet.nl/def/af573e00-8e23-3c1d-95dc-0c482e63a6e0","bouwjaar","https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b","IFCYEARNUMBER","","1","1"
"systeemdeel","https://otl.waternet.nl/def/af573e00-8e23-3c1d-95dc-0c482e63a6e0","bedrijfsstatus","https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255","IFCTEXT","vervallen|weggehaald|reserve|in gebruik|realisatie plan|planvorming","1","1"
"duin","https://otl.waternet.nl/def/858a29a2-6eeb-3ec1-b7b2-eeb39a9b2319","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"duin","https://otl.waternet.nl/def/858a29a2-6eeb-3ec1-b7b2-eeb39a9b2319","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"hoge grond","https://otl.waternet.nl/def/5b75bb41-c965-4407-b4dc-43b98e8804bd","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"hoge grond","https://otl.waternet.nl/def/5b75bb41-c965-4407-b4dc-43b98e8804bd","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
"oppervlaktewaterlichaam","https://otl.waternet.nl/def/9e7e0849-7f16-427b-b6ce-00cfea939a6b","omschrijving","https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430","IFCTEXT","","1","1"
"oppervlaktewaterlichaam","https://otl.waternet.nl/def/9e7e0849-7f16-427b-b6ce-00cfea939a6b","naam","https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7","IFCTEXT","","1","1"
